car_links,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText_imgUrl,trendingText_heading,trendingText_desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Headlamp Washers,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smart Key Band,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,Mileage,Engine,Max Power,Torque,Wheel Size,Seats,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Seating Capacity,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Ground Clearance Unladen,Cargo Volumn,Compression Ratio,Acceleration,Top Speed
https://www.cardekho.com/used-car-details/used-Ford-Endeavour-3.2-Titanium-At-4x4-cars-Kolkata_79e18978-32b4-4269-adb4-09140dec4ed7.htm,0,Diesel,SUV,"22,336",Automatic,1,1st Owner,Ford,Ford Endeavour,2017,916,3.2 Titanium AT 4X4,₹ 26.49 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2017,Comprehensive,Diesel,7 Seats,"22,336 Kms",WB02,First Owner,3198 cc,Automatic,2017.0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,10.91 kmpl,3198 CC,197bhp@3000rpm,470Nm,18,7,Maroon,Diesel Engine,3198,470Nm@1750-2500rpm,4.0,4.0,DOHC,TDCi,,Yes,No,4892mm,1860mm,1837mm,2850mm,1475mm,1470mm,1879kg,,6 Speed,4WD,7,Power,,Disc,Disc,"Tubeless,Radial",18,5,,,,10.86 Seconds,160.2 kmph
https://www.cardekho.com/used-car-details/used-Bmw-X1-Xdrive-20d-M-Sport-cars-Kolkata_ee69024d-a236-4468-94d6-3e4ff835d09f.htm,0,Diesel,SUV,"30,000",Automatic,1,1st Owner,BMW,BMW X1,2016,340,xDrive 20d M Sport,₹ 19.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2016,Third Party insurance,Diesel,5 Seats,"30,000 Kms",,First Owner,1995 cc,Automatic,2016.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,20.68 kmpl,1995 CC,188bhp@4000rpm,400Nm,17,5,Others,Diesel Engine,1995,400Nm@1750-2500rpm,4.0,4.0,DOHC,CRDi,84 X 90 mm,Yes,No,4439mm,1821mm,1612mm,2670mm,1561mm,1562mm,1590,,8 Speed,4WD,5,Power,5.8 metres,Disc,Disc,Runflat,17,5,,505,16.5:1,7.6 Seconds,219 Kmph
https://www.cardekho.com/used-car-details/used-Hyundai-I20-Petrol-Spotz-cars-Kolkata_bb102a96-3d49-422a-927b-3d43f4c7211d.htm,0,Petrol,Hatchback,"10,000",Manual,2,2nd Owner,Hyundai,Hyundai i20,2019,6250,Petrol Spotz,₹ 6 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2019,Third Party insurance,Petrol,5 Seats,"10,000 Kms",WB06,Second Owner,1197 cc,Manual,2019.0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,18.6 kmpl,1197 CC,81.86bhp@6000rpm,114.73nm,,5,Blue,Kappa VTVT Petrol Engine,1197,114.73nm@4000rpm,4.0,4.0,DOHC,MPFI,,No,No,3985mm,1734mm,1505mm,2570mm,1505mm,1503mm,1120,,5 Speed,FWD,5,Power,5.2 metres,Disc,Drum,Tubeless,,5,,285-litres,,13.2 Seconds,170 Kmph
https://www.cardekho.com/used-car-details/used-Honda-City-I-vtec-V-cars-Kolkata_22301bf7-6318-4ef8-8d62-66902715092b.htm,0,Petrol,Sedan,"48,384",Manual,1,1st Owner,Honda,Honda City,2019,5626,i-VTEC V,₹ 7.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2019,Comprehensive,Petrol,5 Seats,"48,384 Kms",WB02,First Owner,1497 cc,Manual,2019.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,17.4 kmpl,1497 CC,117.6bhp@6600rpm,145Nm,15,5,White,i VTEC Engine,1497,145Nm@4600rpm,4.0,4.0,SOHC,PGM-Fi,73.0 X 89.4 mm,No,No,4440mm,1695mm,1495mm,2600mm,1490mm,1480mm,1061kg,1436kg,5 Speed,FWD,5,Power,5.3 metres,Ventilated Disc,Drum,"Tubeless,Radial",15,4,,510,10.3:1,9.64 Seconds,189 kmph
https://www.cardekho.com/used-car-details/used-Mg-Hector-Sharp-At-Bsiv-cars-Kolkata_a9d789c6-041f-4381-9573-c5b346a85dd6.htm,0,Petrol,SUV,"32,000",Automatic,1,1st Owner,MG,MG Hector,2019,6937,Sharp AT BSIV,₹ 13.65 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2019,Third Party insurance,Petrol,5 Seats,"32,000 Kms",WB02,First Owner,1451 cc,Automatic,2019.0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,13.96 kmpl,1451 CC,141bhp@5000rpm,250Nm,R17,5,White,,1451,250Nm@1600-3600rpm,4.0,4.0,,,,Yes,,4655mm,1835mm,1760mm,2750mm,,,1800,,6 Speed,FWD,5,,,Disc,Disc,Radial,R17,5,192mm,587,,,
https://www.cardekho.com/used-car-details/used-Skoda-Rapid-Monte-Carlo-1.6-Mpi-Bsiv-cars-Kolkata_383c8076-0a7c-4bec-965b-551a4b5034c1.htm,0,Petrol,Sedan,"20,000",Manual,1,1st Owner,Skoda,Skoda Rapid,2020,5970,Monte Carlo 1.6 MPI BSIV,₹ 8.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2020,Third Party insurance,Petrol,5 Seats,"20,000 Kms",WB08,First Owner,1598 cc,Manual,2020.0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,14.3 kmpl,1598 CC,103.2bhp@5200-5250mm,153Nm,16,5,Others,Petrol Engine,1598,153Nm@3750-3800rpm,4.0,4.0,DOHC,MPFI,,No,No,4413mm,1699mm,1466mm,2552mm,,,1111kg,1680Kg,5 Speed,FWD,5,Power,5.3 meters,Disc,Drum,"Tubeless,Radial",16,4,120mm,460,,,185kmph
https://www.cardekho.com/used-car-details/used-Toyota-Etios-1.5-G-cars-Kolkata_447a4e89-9ed6-4e84-aa89-ecb3bef70f45.htm,0,Petrol,Sedan,"56,023",Manual,1,1st Owner,Toyota,Toyota Etios,2015,7213,1.5 G,₹ 4.35 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2015,Comprehensive,Petrol,5 Seats,"56,023 Kms",WB02,First Owner,1496 cc,Manual,2015.0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.78 kmpl,1496 CC,88.73bhp@5600rpm,132Nm,,5,White,Petrol Engine,1496,132Nm@3000rpm,4.0,4.0,DOHC,EFI,2.85 X 3.57 mm,No,No,4369mm,1695mm,1510mm,2550mm,,,920kg,,5 Speed,FWD,5,Power,4.9 metres,Ventilated Disc,Drum,Tubeless,,4,,595,,10.6 Seconds,180 Kmph
https://www.cardekho.com/buy-used-car-details/used-Hyundai-Elantra-1.6-Sx-cars-Kolkata_10722ff0-e648-48ec-853a-620b149460df.htm,0,Diesel,Sedan,"60,840",Manual,2,2nd Owner,Hyundai,Hyundai Elantra,2019,5377,1.6 SX,₹ 9.56 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2019,Comprehensive,Diesel,5 Seats,"60,840 Kms",WB02,Second Owner,1582 cc,Manual,2019.0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,22.54 kmpl,1582 CC,126.2bhp@4000rpm,259.88Nm,16,5,Black,U2 VGT CRDi Diesel Engine,1582,259.88Nm@1900-2750rpm,4.0,4.0,DOHC,CRDi,81.0 X 87.2mm,Yes,No,4570mm,1800mm,1465mm,2700mm,1555mm,1564mm,1200,,6 Speed,FWD,5,Power,,Disc,Disc,"Tubeless,Radial",16,4,,420,17.3:1,,191 Kmph
https://www.cardekho.com/buy-used-car-details/used-Nissan-Micra-Xl-Cvt-cars-Kolkata_b0345765-a476-43a8-8c0c-a54d3250d8b1.htm,0,Petrol,Hatchback,"18,984",Automatic,1,1st Owner,Nissan,Nissan Micra,2017,3293,XL CVT,₹ 4.31 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2017,Comprehensive,Petrol,5 Seats,"18,984 Kms",WB06,First Owner,1198 cc,Automatic,2017.0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,19.34 kmpl,1198 CC,75.94bhp@6000rpm,104Nm,,5,Blue,In Line Petrol Engine,1198,104Nm@4000rpm,3.0,4.0,DOHC,,78 x 83.6 mm,No,No,3825mm,1665mm,1530mm,2450mm,,,1100,,CVT,FWD,5,Power,4.65 metres,Ventilated Disc,Drum,"Tubeless,Radial",,5,,251-litres,9.8:1,14 Seconds,160 Kmph
https://www.cardekho.com/used-car-details/used-Maruti-Ertiga-Vxi-Abs-cars-Kolkata_c38fe374-b899-4950-ba0b-0897e4f48a0b.htm,0,Petrol,MUV,"50,000",Manual,1,1st Owner,Maruti,Maruti Ertiga,2014,4052,VXI ABS,₹ 5.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2014,Third Party insurance,Petrol,7 Seats,"50,000 Kms",KA03,First Owner,1373 cc,Manual,2014.0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,16.02 kmpl,1373 CC,93.7bhp@6000rpm,130Nm,,7,Others,K Series Petrol Engine,1373,130Nm@4000rpm,4.0,4.0,DOHC,MPFI,73 X 82 mm,No,No,4265mm,1695mm,1685mm,2740mm,1480mm,1490mm,1160kg,1760kg,5 Speed ,FWD,7,Power,5.2 metres,Disc,Drum,"Tubeless,Radial",,5,,135-liters,17.6:1,13 Seconds,164 Kmph
https://www.cardekho.com/buy-used-car-details/used-Tata-Zest-Quadrajet-1.3-75ps-Xm-cars-Kolkata_085ca591-64f4-4c7b-97f1-3b5e9af5e694.htm,0,Diesel,Sedan,"1,15,173",Manual,1,1st Owner,Tata,Tata Zest,2017,3022,Quadrajet 1.3 75PS XM,₹ 4.32 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2017,Comprehensive,Diesel,5 Seats,"1,15,173 Kms",Wb02,First Owner,1248 cc,Manual,2017.0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,22.95 kmpl,1248 CC,74bhp@4000rpm,190Nm,,5,Silver,Quadrajet Engine,1248,190Nm@1750-3000rpm,4.0,4.0,DOHC,CRDi,,Yes,No,3995mm,1706mm,1570mm,2470mm,,,1155kg,,5 Speed,FWD,5,Power,5.1 metres,Disc,Drum,"Tubeless,Radial",,4,,390,,15 Seconds,158 Kmph
https://www.cardekho.com/buy-used-car-details/used-Maruti-Alto-K10-2010-2014-Vxi-cars-Kolkata_dcf8891f-547e-4cc3-be0a-f7c10e5955c8.htm,0,Petrol,Hatchback,"26,251",Manual,1,1st Owner,Maruti,Maruti Alto K10,2014,3958,2010-2014 VXI,₹ 2.55 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2014,Third Party insurance,Petrol,5 Seats,"26,251 Kms",Wb26,First Owner,998 cc,Manual,2014.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,20.92 kmpl,998 CC,67.1bhp@6200rpm,90Nm,13,5,Red,K Series Petrol Engine,998,90Nm@3500rpm,3.0,4.0,,,,No,No,3620mm,1475mm,1460mm,2360mm,1295mm,1290mm,765kg,1185kg,5 Speed,FWD,5,Power,4.6metres,Ventilated Disc,Drum,"Tubeless,Radial",13,5,,,,13.3 Seconds,
https://www.cardekho.com/used-car-details/used-Mercedes-benz-Gla-Class-200-Cdi-Sport-cars-Kolkata_768a4ff6-601e-42c1-b6fa-b89ae9a52604.htm,0,Diesel,SUV,"35,700",Automatic,2,2nd Owner,Mercedes-Benz,Mercedes-Benz GLA Class,2015,4642,200 CDI SPORT,₹ 16.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2015,Third Party insurance,Diesel,5 Seats,"35,700 Kms",WB24,Second Owner,2143 cc,Automatic,2015.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,17.9 kmpl,2143 CC,136bhp@3600-4400rpm,300Nm,18,5,Silver,Diesel Engine,2143,300Nm@1600-3000rpm,4.0,4.0,DOHC,CRDi,,Yes,No,4417mm,1804mm,1494mm,2699mm,1569mm,1560mm,1585kg,2020kg,7 Speed 7G-DCT,AWD,5,Power,5.92 metres,Disc,Disc,"Tubeless,Radial",18,5,,421-litres,,9.9 Seconds,205 Kmph
https://www.cardekho.com/buy-used-car-details/used-Maruti-S-presso-Vxi-At-2019-2022-cars-Kolkata_19913e4b-ff78-46a7-ac2b-8f55b7dd7ddd.htm,0,Petrol,Hatchback,"6,230",Automatic,2,2nd Owner,Maruti,Maruti S-Presso,2021,7174,VXI AT 2019-2022,₹ 4.79 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2021,Comprehensive,Petrol,5 Seats,"6,230 Kms",WB06,Second Owner,998 cc,Automatic,2021.0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,21.7 kmpl,998 CC,67.05bhp@5500rpm,90Nm,,5,Silver,K10B,998,90Nm@3500rpm,3.0,4.0,,,73.0 X 79.5,,,3565,1520,1564,2380,,,726-767,1170,AGS,FWD,5,Power,4.5,Ventilated Disc,Drum,"Tubeless, Radial",,5,,,11.0:1,,
https://www.cardekho.com/used-car-details/used-Tata-Nexon-Xm-S-Bsvi-cars-Kolkata_90cd78c1-06c4-4876-86d3-738f680fef52.htm,0,Petrol,SUV,"30,000",Manual,1,1st Owner,Tata,Tata Nexon,2020,7988,XM S BSVI,₹ 7.63 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2020,Third Party insurance,Petrol,5 Seats,"30,000 Kms",,First Owner,1199 cc,Manual,2020.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,17.33 kmpl,1199 CC,118.35bhp@5500rpm,170Nm,,5,Others,1.2l Turbocharged Revotron Engine,1199,170Nm@1750-4000rpm,3.0,4.0,,,,NO,,3993,1811,1606,2498,,,1345,,6 Speed,,5,Electric,5.1,Disc,Drum,"Tubeless,Radial",,5,,350,,,
